,Instructor_ID,Student_ID,Session_ID,Year,Month,Day,Aircraft,Duration,Training_Type,Exercises,Licence,Season
707,4,119,839,2019,10,7,C-172,1,LF_dual,13,PPL,Fall
708,4,119,840,2019,10,10,C-172,1,LF_dual,14,PPL,Fall
709,4,119,841,2019,10,21,C-172,1,LF_dual,"11,12,13,14,15",PPL,Fall
710,4,119,842,2019,11,6,C-172,0.9,LF_dual,"4,9,30",PPL,Fall
711,4,119,843,2019,11,8,C-172,1.1,LF_dual,"3,4,5,11,16,30",PPL,Fall
712,4,119,844,2019,12,2,C-172,1.1,LF_dual,"3,4,5,11,12,30",PPL,Winter
713,4,120,845,2015,9,16,C-152,1,LF_dual,"1,2,3,4,5",PPL,Fall
714,4,120,846,2015,9,30,C-152,0.8,LF_dual,"2,3,4,5,6",PPL,Fall
715,4,120,847,2015,10,7,C-152,1.1,LF_dual,"6,7,8,9",PPL,Fall
716,4,120,848,2015,10,10,C-152,1.2,LF_dual,"6,7,8,9,10,11",PPL,Fall
717,4,120,849,2015,10,22,C-152,1.1,LF_dual,"7,8,11,16,17,18,30",PPL,Fall
718,4,120,850,2015,11,2,C-152,0.7,LF_dual,"12,16,17,18,30",PPL,Fall
719,4,120,851,2015,11,15,C-152,1.1,LF_dual,"12,16,17,18,30",PPL,Fall
720,4,120,852,2015,12,9,C-152,0.9,LF_dual,"13,14,16,17,18,30",PPL,Winter
721,4,120,853,2016,1,5,C-152,1.1,LF_dual,"14,15,16,17,18,30",PPL,Winter
722,4,120,854,2016,1,20,C-152,1,LF_dual,"16,17,18,30",PPL,Winter
723,4,120,855,2016,2,14,C-152,1.1,LF_dual,"16,17,18,30",PPL,Winter
724,4,120,856,2016,3,18,C-152,1,LF_dual,"16,17,18,29,30",PPL,Spring
725,4,120,857,2016,4,8,C-152,1,LF_dual,"16,17,18,30",PPL,Spring
726,4,120,858,2016,5,5,C-152,1.1,LF_dual,"16,17,18,29,30",PPL,Spring
727,4,120,859,2016,6,4,C-152,1,LF_dual,"9,11,12,16,17,18,30",PPL,Summer
728,4,120,860,2016,7,5,C-152,0.9,LF_dual,"16,17,18,30",PPL,Summer
729,4,120,861,2016,8,11,C-152,1,LF_dual,"16,17,18,30",PPL,Summer
730,4,120,862,2016,8,18,C-152,1,LF_dual,"15,16,17,18,30",PPL,Summer
731,4,120,863,2016,9,27,C-152,0.9,LF_dual,"11,16,30",PPL,Fall
732,4,120,864,2016,10,24,C-152,1.1,LF_dual,"15,16,17,18,30",PPL,Fall
733,4,120,865,2016,11,26,C-152,1.3,LF_dual,"12,16,17,18",PPL,Fall
734,4,120,866,2017,1,15,C-152,1.2,LF_dual,"16,17,18,30",PPL,Winter
735,4,120,867,2017,5,2,C-152,1,LF_dual,"16,17,18",PPL,Spring
736,4,120,868,2017,5,23,C-152,1,LF_dual,"16,17,18",PPL,Spring
737,4,120,869,2017,6,8,C-152,0.8,LF_dual,"16,17,18,30",PPL,Summer
738,4,120,870,2017,9,14,C-152,1,LF_dual,"16,17,18",PPL,Fall
739,4,120,871,2017,10,17,C-152,1.1,LF_dual,"16,17,18,30",PPL,Fall
740,4,120,872,2017,11,10,C-152,1,LF_dual,"16,17,18,30",PPL,Fall
741,4,120,873,2017,12,14,C-152,1,LF_dual,"16,17,18,30",PPL,Winter
742,4,120,874,2018,2,1,C-152,0.7,LF_dual,"16,17,18",PPL,Winter
743,4,120,875,2018,2,6,C-152,1,LF_dual,"16,17,18",PPL,Winter
744,4,120,876,2018,3,12,C-152,1.1,LF_dual,"16,17,18",PPL,Spring
745,4,120,877,2018,4,9,C-152,1,LF_dual,"16,17,18,30",PPL,Spring
746,4,120,878,2018,4,26,C-152,0.6,LF_dual,"16,17,18",PPL,Spring
747,4,120,879,2018,4,30,C-152,0.8,LF_dual,"16,18",PPL,Spring
748,4,120,882,2018,6,8,C-150,1.1,LF_dual,"16,17,18",PPL,Summer
749,4,120,884,2018,6,25,C-152,0.6,LF_dual,"16,17,18",PPL,Summer
750,4,120,886,2018,7,18,C-152,1,LF_dual,"16,17,18,22",PPL,Summer
751,4,120,888,2018,8,20,C-152,0.9,LF_dual,"16,17,18",PPL,Summer
752,4,120,890,2018,9,4,C-152,1,LF_dual,"15,16,17,18",PPL,Fall
753,4,120,892,2018,9,19,C-150,1.1,LF_dual,"9,11,16,17,18,22",PPL,Fall
754,4,120,893,2018,9,24,C-152,1.1,LF_dual,"16,17,18,22,30",PPL,Fall
755,4,120,894,2018,10,9,C-152,0.9,LF_dual,"16,17,18,22,30",PPL,Fall
756,4,120,896,2018,10,22,C-150,1.1,LF_dual,"16,17,18,23,30",PPL,Fall
757,4,120,897,2018,11,29,C-152,1.3,LF_dual,"16,17,18,23,30",PPL,Fall
758,4,120,898,2019,2,4,C-152,1.4,LF_dual,"16,17,18,23,30",PPL,Winter
759,4,120,899,2019,3,12,C-152,1.2,LF_dual,"16,17,18,22,30",PPL,Spring
760,4,120,900,2019,4,1,C-152,1.2,LF_dual,"16,17,18,22,30",PPL,Spring
761,4,120,901,2019,4,29,C-152,0.9,LF_dual,"16,17,18,30",PPL,Spring
762,4,120,902,2019,5,16,C-150,1.5,LF_dual,"16,17,18,21,30",PPL,Spring
763,4,120,903,2019,6,11,C-150,1.3,LF_dual,"16,17,18,22,23,30",PPL,Summer
764,4,120,906,2019,8,12,C-150,0.9,LF_dual,"16,17,18,23,30",PPL,Summer
765,4,120,907,2019,8,12,C-150,0.8,LF_dual,"16,17,18,23,30",PPL,Summer
766,4,120,910,2019,9,14,C-152,1.2,LF_dual,"16,17,18,23,30",PPL,Fall
767,4,120,911,2019,9,14,C-152,1,LF_dual,"16,17,18,23,30",PPL,Fall
768,4,120,912,2019,9,14,C-152,0.6,LF_dual,"16,17,18,23,30",PPL,Fall
769,4,120,913,2020,1,7,C-152,0.7,LF_dual,"16,17,18",PPL,Winter
770,4,120,914,2020,1,17,C-152,1.4,LF_dual,"11,12,16,17,18,24,30",PPL,Winter
771,4,120,915,2020,1,20,C-152,1.1,LF_dual,"14,16,18,21,22,24",PPL,Winter
772,4,120,916,2020,1,29,C-152,1.2,LF_dual,"16,18,24,30",PPL,Winter
773,4,121,917,2019,7,7,C-172,1,LF_dual,1,PPL,Summer
774,4,121,918,2019,7,18,C-172,1.1,LF_dual,"4,5,7,8,9",PPL,Summer
775,4,121,919,2019,7,27,C-172,1.1,LF_dual,"4,5,6,7,8,9,10,11,12",PPL,Summer
776,4,121,920,2019,8,5,C-172,1.3,LF_dual,"4,5,7,8,9,12,13,14,15,16,18,30",PPL,Summer
777,4,121,921,2019,8,24,C-172,1.3,LF_dual,"4,16,17,18,30",PPL,Summer
778,4,121,922,2019,8,31,C-172,1.4,LF_dual,"4,16,17,18,30",PPL,Summer
779,4,121,923,2019,9,5,C-172,1.7,LF_dual,"4,16,17,18,30",PPL,Fall
780,4,121,924,2019,9,9,C-172,1.6,LF_dual,"4,16,17,18,30",PPL,Fall
781,4,121,925,2019,9,12,C-172,1.7,LF_dual,"4,16,17,18,30",PPL,Fall
782,4,121,926,2019,9,24,C-172,1.6,LF_dual,"4,16,17,18,30",PPL,Fall
783,4,121,927,2019,10,18,C-172,1.3,LF_dual,"4,16,17,18,30",PPL,Fall
784,4,121,928,2019,10,28,C-172,1.4,LF_dual,"4,16,17,18,30",PPL,Fall
785,4,121,929,2019,11,16,C-172,1.6,LF_dual,"4,16,17,18,30",PPL,Fall
786,4,121,930,2019,11,17,C-172,1.4,LF_dual,"4,16,17,18,30",PPL,Fall
787,4,121,931,2019,11,21,C-172,0.7,LF_dual,"4,16,17,18,30",PPL,Fall
788,4,121,933,2019,12,23,C-172,1,LF_dual,"16,17,18,30",PPL,Winter
789,4,121,934,2020,1,3,C-172,0.4,LF_dual,"4,16,17,18,30",PPL,Winter
790,4,121,936,2020,1,23,C-172,0.7,LF_dual,"4,16,17,18,30",PPL,Winter
791,4,121,937,2020,2,12,C-172,1.1,LF_dual,"4,16,18,20,22,30",PPL,Winter
792,4,121,938,2020,3,7,C-172,0.8,LF_dual,"4,16,18,30",PPL,Spring
793,4,121,940,2020,6,21,C-172,1.5,LF_dual,"4,11,12,14,16,18,22,30",PPL,Summer
794,4,121,941,2020,6,22,C-172,1.3,LF_dual,"4,16,17,18,30",PPL,Summer
795,4,121,942,2020,6,25,C-172,1.5,LF_dual,"4,16,17,18,21,30",PPL,Summer
796,4,121,943,2020,6,26,C-172,1.6,LF_dual,"4,16,17,18,21,23,30",PPL,Summer
797,4,121,945,2020,7,1,C-172,1.8,LF_dual,"4,5,6,16,18,24,30",PPL,Summer
798,4,121,946,2020,7,3,C-172,1.1,LF_dual,"4,6,7,8,23,30",PPL,Summer
799,4,121,947,2020,7,3,C-172,0.8,LF_dual,"4,18,23,30",PPL,Summer
800,4,121,948,2020,7,3,C-172,1,LF_dual,"4,18,23,30",PPL,Summer
801,4,121,953,2020,7,20,C-172,1.6,LF_dual,"4,16,18,24,30",PPL,Summer
802,4,121,954,2020,7,28,C-172,1.6,LF_dual,"4,16,18,23,30",PPL,Summer
803,4,121,955,2020,8,6,C-172,1.6,LF_dual,"4,9,11,12,14,16,18,30",PPL,Summer
804,4,121,957,2020,8,11,C-172,1.5,LF_dual,"4,16,18,30",PPL,Summer
805,4,121,958,2020,8,13,C-172,1.6,LF_dual,"4,16,18,30",PPL,Summer
806,4,10,962,2019,7,22,C-172,0.6,LF_dual,"1,2,3,4",PPL,Summer
807,4,10,963,2019,8,28,C-172,1,LF_dual,"4,5,6",PPL,Summer
808,4,10,964,2019,9,12,C-172,1,LF_dual,"6,7",PPL,Fall
809,4,10,965,2019,10,10,C-172,0.5,LF_dual,"5,6,7,8,9",PPL,Fall
810,4,10,966,2019,10,12,C-172,1.1,LF_dual,"7,8,9",PPL,Fall
811,4,10,967,2020,6,26,C-172,1.1,LF_dual,"5,6,7,8,9,10",PPL,Summer
812,4,10,968,2020,7,17,C-172,1.1,LF_dual,"10,11",PPL,Summer
813,4,10,969,2020,7,21,C-172,1.6,LF_dual,"11,12,30",PPL,Summer
814,4,10,970,2020,8,13,C-172,1.1,LF_dual,"11,12",PPL,Summer
815,4,11,973,2019,10,15,C-152,1.1,LF_dual,"1,2,3,4,5,7,8",PPL,Fall
816,4,11,974,2019,10,18,C-150,0.9,LF_dual,"6,7,8",PPL,Fall
817,4,11,975,2019,10,24,C-152,0.6,LF_dual,"7,8",PPL,Fall
818,4,11,976,2019,11,23,C-152,0.9,LF_dual,"4,5,6,7,8",PPL,Fall
819,4,12,977,2019,10,19,C-172,1.1,LF_dual,"1,2,3,4,5",PPL,Fall
820,4,12,978,2019,12,28,C-172,1.1,LF_dual,"5,6",PPL,Winter
821,4,12,979,2020,1,5,C-172,1.1,LF_dual,"6,7,8",PPL,Winter
822,4,12,980,2020,2,3,C-172,1.2,LF_dual,"7,8,9",PPL,Winter
823,4,12,981,2020,2,8,C-172,1.2,LF_dual,"9,10",PPL,Winter
824,4,12,982,2020,2,24,C-172,1.3,LF_dual,"10,11",PPL,Winter
825,6,7,983,2020,8,14,C-172,1.1,LF_dual,"9,11,12,14,16,17,18,30",PPL,Summer
826,6,7,984,2020,8,15,C-172,0.8,LF_dual,"16,17,18,30",PPL,Summer
827,6,7,985,2020,8,22,C-172,1.3,LF_dual,"16,17,18,30",PPL,Summer
828,6,7,986,2020,8,30,C-172,1.2,LF_dual,"16,17,18,30",PPL,Summer
829,6,7,989,2020,9,5,C-172,1.2,LF_dual,"9,11,12,16,17,18,22,23,30",PPL,Fall
830,6,7,990,2020,9,11,C-172,1.8,LF_dual,"9,11,12,16,17,18,22,23,30",PPL,Fall
831,6,21,991,2018,9,13,C-172,1,LF_dual,"1,2,3,4,5,16,17,18,30",PPL,Fall
832,6,21,992,2019,4,7,C-172,0.9,LF_dual,"1,2,3,4,5,6,16,17,18,30",PPL,Spring
833,6,21,993,2019,4,28,C-172,1.1,LF_dual,"6,7,8,16,17,18,30",PPL,Spring
834,6,21,994,2019,5,20,C-172,1.1,LF_dual,"7,8,9,16,17,18,30",PPL,Spring
835,6,21,995,2019,5,24,C-172,1.2,LF_dual,"9,11,16,17,18,30",PPL,Spring
836,6,21,996,2019,5,26,C-172,1.2,LF_dual,"9,11,16,17,18,30",PPL,Spring
837,6,21,997,2019,6,2,C-172,1.5,LF_dual,"9,11,12,16,17,18,30",PPL,Summer
838,6,21,998,2019,6,14,C-172,1.4,LF_dual,"16,17,18,24,30",PPL,Summer
839,6,21,999,2019,6,28,C-172,1.5,LF_dual,"11,12,13,14,16,17,18,30",PPL,Summer
840,6,21,1000,2019,6,29,C-172,1.3,LF_dual,"2,11,12,13,14,15,16,17,18,30",PPL,Summer
841,6,21,1001,2019,7,7,C-172,1.3,LF_dual,"14,15,16,17,18,30",PPL,Summer
842,6,21,1003,2019,7,21,C-172,1.2,LF_dual,"16,17,18,30",PPL,Summer
843,6,21,1004,2019,7,26,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
844,6,21,1005,2019,8,2,C-172,1.3,LF_dual,"16,17,18,30",PPL,Summer
845,6,21,1006,2019,8,5,C-172,1.1,LF_dual,"10,16,17,18,30",PPL,Summer
846,6,21,1007,2019,8,6,C-172,1.4,LF_dual,"16,17,18,30",PPL,Summer
847,6,21,1008,2019,8,7,C-172,1.3,LF_dual,"16,17,18,30",PPL,Summer
848,6,21,1009,2019,8,26,C-172,1.2,LF_dual,"15,16,17,18",PPL,Summer
849,6,21,1010,2019,8,30,C-172,1.2,LF_dual,"16,17,18",PPL,Summer
850,6,21,1011,2019,8,31,C-172,1.4,LF_dual,"16,17,18,30",PPL,Summer
851,6,21,1012,2019,9,8,C-172,1.3,LF_dual,"16,17,18,23,24,30",PPL,Fall
852,6,21,1014,2019,9,14,C-172,1.1,LF_dual,"16,17,18,20,30",PPL,Fall
853,6,21,1015,2019,9,21,C-172,1.1,LF_dual,"16,17,18,30",PPL,Fall
854,6,21,1016,2019,9,22,C-172,1,LF_dual,"16,17,18,30",PPL,Fall
855,6,21,1017,2019,10,5,C-172,1.3,LF_dual,"16,17,18,30",PPL,Fall
856,6,21,1018,2019,10,19,C-172,1.2,LF_dual,"16,17,18,30",PPL,Fall
857,6,21,1019,2019,10,20,C-172,1.3,LF_dual,"16,17,18,30",PPL,Fall
858,6,21,1020,2019,10,26,C-172,1.3,LF_dual,"16,17,18,30",PPL,Fall
859,6,21,1021,2019,11,3,C-172,1,LF_dual,"16,17,18,30",PPL,Fall
860,6,21,1022,2019,11,7,C-172,1.2,LF_dual,"16,17,18,30",PPL,Fall
861,6,21,1023,2019,11,9,C-172,1.3,LF_dual,"16,17,18,30",PPL,Fall
862,6,21,1024,2019,11,16,C-172,1.7,LF_dual,"11,12,13,16,17,18,30",PPL,Fall
863,6,21,1025,2019,1,17,C-172,1.2,LF_dual,"16,17,18,30",PPL,Winter
864,6,21,1027,2019,11,23,C-172,1.1,LF_dual,"16,17,18,30",PPL,Fall
865,6,21,1030,2019,12,7,C-172,0.6,LF_dual,"16,17,18,20,30",PPL,Winter
866,6,21,1032,2019,12,22,C-172,0.6,LF_dual,"16,17,18,30",PPL,Winter
867,6,21,1035,2019,12,29,C-172,0.5,LF_dual,"16,17,18,30",PPL,Winter
868,6,21,1036,2020,1,19,C-172,0.7,LF_dual,"16,17,18,30",PPL,Winter
869,6,21,1037,2020,2,8,C-172,0.9,LF_dual,"16,17,18,30",PPL,Winter
870,6,21,1039,2020,2,15,C-172,1.2,LF_dual,"16,18,30",PPL,Winter
871,6,21,1040,2020,2,8,C-172,1.1,LF_dual,"16,17,18,30",PPL,Winter
872,6,21,1041,2020,3,20,C-172,1.1,LF_dual,"9,11,12,16,17,18,29,30",PPL,Spring
873,6,21,1042,2020,6,21,C-172,0.8,LF_dual,"16,17,18,29,30",PPL,Summer
874,6,21,1044,2020,6,26,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
875,6,21,1046,2020,6,29,C-172,1.4,LF_dual,"16,17,18,30",PPL,Summer
876,6,21,1047,2020,7,1,C-172,0.8,LF_dual,"16,17,18,23,30",PPL,Summer
877,6,21,1049,2020,7,1,C-172,0.4,LF_dual,"16,17,18,23,30",PPL,Summer
878,6,21,1050,2020,7,1,C-172,1.3,LF_dual,"9,11,12,16,17,18,22,30",PPL,Summer
879,6,21,1052,2020,7,5,C-172,1.5,LF_dual,"9,11,12,16,17,18,22,30",PPL,Summer
880,6,21,1055,2020,7,23,C-172,1.3,LF_dual,"9,11,12,16,17,18,22,23,30",PPL,Summer
881,6,21,1057,2020,7,26,C-172,1.3,LF_dual,"16,17,18,21,23,30",PPL,Summer
882,6,21,1060,2020,8,6,C-172,1.2,LF_dual,"16,17,18,22,23,30",PPL,Summer
883,6,21,1061,2020,8,8,C-172,1.2,LF_dual,"16,17,18,23,30",PPL,Summer
884,6,21,1062,2020,8,8,C-172,0.8,LF_dual,"16,17,18,23,30",PPL,Summer
885,6,21,1063,2020,8,8,C-172,1,LF_dual,"16,17,18,23,30",PPL,Summer
886,6,21,1064,2020,8,3,C-172,1.2,LF_dual,"11,12,16,17,18,22,30",PPL,Summer
887,6,21,1069,2020,8,21,C-172,1,LF_dual,"16,17,18,30",PPL,Summer
888,6,21,1070,2020,8,21,C-172,1.4,LF_dual,"9,11,12,16,17,18,22,30",PPL,Summer
889,6,21,1071,2020,8,30,C-172,1.4,LF_dual,"16,17,18,30",PPL,Summer
890,6,21,1072,2020,8,4,C-172,1.3,LF_dual,"11,12,16,17",PPL,Summer
891,6,21,1074,2020,9,11,C-172,1.3,LF_dual,"6,9,11,12,16,17,18,22,30",PPL,Fall
892,6,31,1075,2020,9,5,C-172,1.1,LF_dual,"1,2,3,4,5",PPL,Fall
893,6,41,1076,2019,9,21,C-172,0.7,LF_dual,"1,2,3,4,5",PPL,Fall
894,6,41,1077,2019,10,14,C-172,1.3,LF_dual,"1,2,3,4,5,6,7,8,9",PPL,Fall
895,6,41,1078,2019,10,19,C-172,1.2,LF_dual,"3,4,5,6,7,8,9",PPL,Fall
896,6,41,1079,2019,10,26,C-172,0.9,LF_dual,"3,4,5,6,7,8,9,16,17,18,30",PPL,Fall
897,6,41,1080,2019,11,3,C-172,1,LF_dual,"5,6,7,8,9,10,16,17,18,30",PPL,Fall
898,6,41,1081,2019,11,8,C-172,1.2,LF_dual,"7,8,9,10,11,12",PPL,Fall
899,6,41,1082,2019,11,16,C-172,1.1,LF_dual,"11,12,16,17,30",PPL,Fall
900,6,41,1083,2019,11,17,C-172,1.1,LF_dual,"11,12,13,14,16,17,18,30",PPL,Fall
901,6,41,1085,2019,11,23,C-172,1.4,LF_dual,"11,12,13,14,15,16,17,18,30",PPL,Fall
902,6,41,1086,2019,12,2,C-172,1.1,LF_dual,"9,15,16,17,30",PPL,Winter
903,6,41,1087,2019,12,7,C-172,1.3,LF_dual,"16,17,18,30",PPL,Winter
904,6,41,1088,2019,12,10,C-172,1.2,LF_dual,"16,17,18,30",PPL,Winter
905,6,41,1089,2019,12,16,C-172,1.1,LF_dual,"16,17,18,30",PPL,Winter
906,6,41,1090,2019,12,16,C-172,1,LF_dual,"16,17,18,30",PPL,Winter
907,6,41,1091,2019,12,20,C-172,1.4,LF_dual,"16,17,18,30",PPL,Winter
908,6,41,1092,2019,12,23,C-172,1.1,LF_dual,"16,17,18,30",PPL,Winter
909,6,41,1093,2019,12,29,C-172,1.2,LF_dual,"15,16,17,18,30",PPL,Winter
910,6,41,1094,2020,1,2,C-172,1.2,LF_dual,"16,17,18,30",PPL,Winter
911,6,41,1095,2020,1,5,C-172,1.1,LF_dual,"16,17,18,30",PPL,Winter
912,6,41,1096,2020,1,5,C-172,1,LF_dual,"16,17,18,29,30",PPL,Winter
913,6,41,1097,2020,1,9,C-172,1,LF_dual,"16,17,18,29,30",PPL,Winter
914,6,41,1098,2020,1,15,C-172,1.3,LF_dual,"16,17,18,29,30",PPL,Winter
915,6,41,1099,2020,1,15,C-172,1.2,LF_dual,"16,17,18,29,30",PPL,Winter
916,6,41,1100,2020,1,23,C-172,0.6,LF_dual,"16,17,18,30",PPL,Winter
917,6,41,1101,2020,1,23,C-172,1.1,LF_dual,"16,17,18,30",PPL,Winter
918,6,41,1103,2020,1,24,C-172,1.3,LF_dual,"16,17,18,20,30",PPL,Winter
919,6,41,1105,2020,1,31,C-172,0.5,LF_dual,"16,17,18,20,30",PPL,Winter
920,6,41,1108,2020,2,3,C-172,1.3,LF_dual,"16,17,18,30",PPL,Winter
921,6,41,1110,2020,2,22,C-172,1.2,LF_dual,"16,17,18,30",PPL,Winter
922,6,41,1111,2020,3,1,C-172,0.6,LF_dual,"16,17,18,30",PPL,Spring
923,6,41,1113,2020,3,1,C-172,1.1,LF_dual,"11,12,14,16,17,18,30",PPL,Spring
924,6,41,1115,2020,3,15,C-172,1.4,LF_dual,"10,11,12,14,16,18,22,30",PPL,Spring
925,6,41,1116,2020,6,22,C-172,1.3,LF_dual,"9,11,12,14,16,18,22,30",PPL,Summer
926,6,41,1118,2020,6,30,C-172,1.5,LF_dual,"9,11,12,16,17,18,21,22,30",PPL,Summer
927,6,41,1120,2020,7,8,C-172,1.4,LF_dual,"9,11,12,16,17,18,21,22,30",PPL,Summer
928,6,41,1123,2020,7,20,C-172,1.3,LF_dual,"16,17,18,23,30",PPL,Summer
929,6,41,1127,2020,8,19,C-172,1.2,LF_dual,"16,17,18,24,30",PPL,Summer
930,6,41,1128,2020,8,23,C-172,1.4,LF_dual,"16,17,18,22,23,24,30",PPL,Summer
931,6,41,1129,2020,8,25,C-172,1.6,LF_dual,"9,11,12,16,17,18,22,23,30",PPL,Summer
932,6,41,1132,2020,9,4,C-172,1.4,LF_dual,"9,11,12,16,17,22,23,30",PPL,Fall
933,6,41,1133,2020,9,5,C-172,1.7,LF_dual,"9,11,12,16,18,22,23,30",PPL,Fall
934,6,41,1135,2020,9,11,C-172,1.6,LF_dual,"7,9,11,12,14,16,17,18,21,22,23,24,30",PPL,Fall
935,6,41,1137,2020,9,14,C-172,1.6,LF_dual,"7,9,11,12,14,16,18,22,23,29,30",PPL,Fall
936,6,49,1138,2018,12,8,C-150,1.1,LF_dual,"1,2,3,4,5,6,16,17,18,30",PPL,Winter
937,6,49,1139,2018,12,9,C-172,1,LF_dual,"6,7,8,16,17,18,30",PPL,Winter
938,6,49,1140,2019,1,2,C-172,1.1,LF_dual,"7,8,9,16,17,18,30",PPL,Winter
939,6,49,1141,2019,2,10,C-172,1.1,LF_dual,"9,11,16,17,18,30",PPL,Winter
940,6,49,1142,2019,2,17,C-172,1.3,LF_dual,"9,11,12,16,17,18,30",PPL,Winter
941,6,49,1143,2019,4,10,C-172,1.1,LF_dual,"7,8,9,11,12,16,17,18,30",PPL,Spring
942,6,49,1145,2019,5,26,C-172,1.2,LF_dual,"2,9,11,12,13,14,16,17,18,30",PPL,Spring
943,6,49,1146,2019,5,31,C-172,1.2,LF_dual,"9,11,12,13,14,16,17,18,30",PPL,Spring
944,6,49,1147,2019,6,3,C-172,1.1,LF_dual,"16,17,18,24,30",PPL,Summer
945,6,49,1149,2019,6,6,C-172,1.2,LF_dual,"16,17,18,30",PPL,Summer
946,6,49,1150,2019,7,18,C-172,1.4,LF_dual,"16,17,18,30",PPL,Summer
947,6,49,1151,2019,7,22,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
948,6,49,1152,2019,7,24,C-172,1.2,LF_dual,"16,17,18,23,30",PPL,Summer
949,6,49,1153,2019,7,25,C-172,1.2,LF_dual,"16,17,18,24,30",PPL,Summer
950,6,49,1154,2019,8,7,C-172,1,LF_dual,"16,17,18,30",PPL,Summer
951,6,49,1155,2019,8,12,C-172,1.2,LF_dual,"16,17,18,30",PPL,Summer
952,6,49,1156,2019,8,19,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
953,6,49,1157,2019,10,4,C-172,1.1,LF_dual,"9,11,12,15,16,17,18,22,30",PPL,Fall
954,6,49,1158,2019,11,16,C-172,1,LF_dual,"16,17,18,30",PPL,Fall
955,6,49,1159,2019,11,23,C-172,1,LF_dual,"16,17,18,30",PPL,Fall
956,6,49,1160,2019,11,26,C-172,1.3,LF_dual,"16,17,18,30",PPL,Fall
957,6,49,1161,2019,12,3,C-172,1,LF_dual,"16,17,18,30",PPL,Winter
958,6,49,1162,2019,12,10,C-172,1.1,LF_dual,"16,17,18,30",PPL,Winter
959,6,49,1163,2020,7,13,C-172,0.8,LF_dual,"16,17,18,30",PPL,Summer
960,6,49,1164,2020,7,19,C-172,1.2,LF_dual,"9,11,12,14,16,17,18,30",PPL,Summer
961,6,49,1165,2020,7,15,C-172,1,LF_dual,"16,17,18,30",PPL,Summer
962,6,49,1166,2020,7,20,C-172,1,LF_dual,"16,17,18,30",PPL,Summer
963,6,49,1167,2020,8,14,C-172,1,LF_dual,"16,17,18,30",PPL,Summer
964,6,49,1168,2020,8,21,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
965,6,49,1169,2020,8,28,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
966,6,49,1170,2020,9,4,C-172,1.1,LF_dual,"16,17,18,30",PPL,Fall
967,6,56,1171,2019,3,23,C-172,1.1,LF_dual,"1,2,3,4,5,6,7,8,9,16,17,18,30",PPL,Spring
968,6,56,1172,2019,4,2,C-172,1.1,LF_dual,"4,5,6,16,17,18,30",PPL,Spring
969,6,56,1173,2019,4,25,C-172,1,LF_dual,"6,7,8,16,17,18,30",PPL,Spring
970,6,56,1174,2019,5,20,C-172,1.3,LF_dual,"7,8,9,16,17,18,30",PPL,Spring
971,6,56,1175,2019,6,3,C-172,1.3,LF_dual,"9,11,16,17,18,30",PPL,Summer
972,6,56,1176,2019,6,11,C-172,1.3,LF_dual,"11,12,16,17,18,30",PPL,Summer
973,6,56,1177,2019,6,12,C-172,1.3,LF_dual,"11,12,30",PPL,Summer
974,6,56,1179,2019,6,19,C-172,1.3,LF_dual,"16,17,18,24,30",PPL,Summer
975,6,56,1180,2019,6,23,C-172,1.6,LF_dual,"11,12,13,16,17,18,30",PPL,Summer
976,6,56,1181,2019,6,24,C-172,1.4,LF_dual,"11,12,13,14,16,17,18,30",PPL,Summer
977,6,56,1182,2019,6,26,C-172,1.3,LF_dual,"11,12,14,15,17,18,30",PPL,Summer
978,6,56,1183,2019,6,27,C-172,1.4,LF_dual,"15,16,17,18,30",PPL,Summer
979,6,56,1184,2019,7,5,C-172,1.2,LF_dual,"16,17,18,30",PPL,Summer
980,6,56,1185,2019,7,8,C-172,1,LF_dual,"16,17,18,30",PPL,Summer
981,6,56,1186,2019,7,15,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
982,6,56,1187,2019,7,19,C-172,1.2,LF_dual,"16,17,18,30",PPL,Summer
983,6,56,1188,2019,8,8,C-172,1.1,LF_dual,"16,17,18,30",PPL,Summer
984,6,56,1189,2019,8,15,C-172,1.3,LF_dual,"16,17,18,30",PPL,Summer
985,6,56,1190,2019,9,7,C-172,1.2,LF_dual,"11,16,17,18,30",PPL,Fall
986,6,56,1191,2019,9,10,C-172,1,LF_dual,"16,17,18,30",PPL,Fall
987,6,56,1192,2019,9,16,C-172,1.2,LF_dual,"16,17,18,30",PPL,Fall
988,6,56,1193,2019,9,18,C-172,1.2,LF_dual,"16,17,18,30",PPL,Fall
989,6,56,1194,2019,10,11,C-172,0.8,LF_dual,"16,17,18,30",PPL,Fall
990,6,56,1195,2019,10,19,C-172,1.1,LF_dual,"16,17,18,30",PPL,Fall
991,6,56,1196,2019,10,20,C-172,1.3,LF_dual,"16,17,18,30",PPL,Fall
992,6,56,1197,2019,10,23,C-172,1,LF_dual,"16,17,18,30",PPL,Fall
993,6,56,1198,2019,11,8,C-172,1.2,LF_dual,"16,17,18,30",PPL,Fall
