"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2017-06-21","2017","06","21","","23.1","","10.3","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","26","","32",""
"-78.88","43.92","OSHAWA","6155875","2017-06-22","2017","06","22","","21.5","","9.3","","15.4","","2.6","","0.0","","","M","","M","13.4","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-06-23","2017","06","23","","23.6","","17.1","","20.4","","0.0","","2.4","","","M","","M","47.6","","","","35","","32",""
"-78.88","43.92","OSHAWA","6155875","2017-06-24","2017","06","24","","24.7","","13.1","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","31","","46",""
"-78.88","43.92","OSHAWA","6155875","2017-06-25","2017","06","25","","20.5","","11.8","","16.2","","1.8","","0.0","","","M","","M","3.5","","","","20","","69",""
"-78.88","43.92","OSHAWA","6155875","2017-06-26","2017","06","26","","19.1","","9.2","","14.2","","3.8","","0.0","","","M","","M","12.0","","","","2","","41",""
"-78.88","43.92","OSHAWA","6155875","2017-06-27","2017","06","27","","19.7","","8.6","","14.2","","3.8","","0.0","","","M","","M","4.1","","","","33","","41",""
"-78.88","43.92","OSHAWA","6155875","2017-06-28","2017","06","28","","23.1","","7.7","","15.4","","2.6","","0.0","","","M","","M","0.0","","","","20","","43",""
"-78.88","43.92","OSHAWA","6155875","2017-06-29","2017","06","29","","24.0","","14.7","","19.4","","0.0","","1.4","","","M","","M","5.1","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-06-30","2017","06","30","","25.7","","16.4","","21.1","","0.0","","3.1","","","M","","M","7.1","","","","22","","39",""
"-78.88","43.92","OSHAWA","6155875","2017-07-01","2017","07","01","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-07-02","2017","07","02","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-07-03","2017","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-07-04","2017","07","04","","25.4","","14.0","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-05","2017","07","05","","26.4","","12.9","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-06","2017","07","06","","28.1","","13.0","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-07","2017","07","07","","26.7","","17.2","","22.0","","0.0","","4.0","","","M","","M","12.1","","","","31","","59",""
"-78.88","43.92","OSHAWA","6155875","2017-07-08","2017","07","08","","24.0","","12.1","","18.1","","0.0","","0.1","","","M","","M","0.0","","","","30","","46",""
"-78.88","43.92","OSHAWA","6155875","2017-07-09","2017","07","09","","25.4","","11.4","","18.4","","0.0","","0.4","","","M","","M","1.5","","","","21","","39",""
"-78.88","43.92","OSHAWA","6155875","2017-07-10","2017","07","10","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-07-11","2017","07","11","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-07-12","2017","07","12","","25.8","","17.6","","21.7","","0.0","","3.7","","","M","","M","14.4","","","","10","","41",""
"-78.88","43.92","OSHAWA","6155875","2017-07-13","2017","07","13","","18.6","","15.1","","16.9","","1.1","","0.0","","","M","","M","12.8","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-14","2017","07","14","","24.3","","16.7","","20.5","","0.0","","2.5","","","M","","M","9.9","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-15","2017","07","15","","26.6","","15.0","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","21","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-07-16","2017","07","16","","25.4","","14.7","","20.1","","0.0","","2.1","","","M","","M","4.7","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-17","2017","07","17","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-07-18","2017","07","18","","26.2","","15.8","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-19","2017","07","19","","29.9","","15.4","","22.7","","0.0","","4.7","","","M","","M","0.0","","","","34","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-07-20","2017","07","20","","23.4","","13.5","","18.5","","0.0","","0.5","","","M","","M","1.4","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-21","2017","07","21","","28.1","","14.7","","21.4","","0.0","","3.4","","","M","","M","0.0","","","","31","","35",""
"-78.88","43.92","OSHAWA","6155875","2017-07-22","2017","07","22","","25.2","","16.8","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-23","2017","07","23","","24.9","","18.8","","21.9","","0.0","","3.9","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-24","2017","07","24","","23.0","","15.7","","19.4","","0.0","","1.4","","","M","","M","0.8","","","","2","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-07-25","2017","07","25","","23.7","","12.8","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","1","","37",""
"-78.88","43.92","OSHAWA","6155875","2017-07-26","2017","07","26","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-07-27","2017","07","27","","27.0","","18.0","","22.5","","0.0","","4.5","","","M","","M","12.1","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-07-28","2017","07","28","","23.3","","14.2","","18.8","","0.0","","0.8","","","M","","M","0.0","","","","1","","41",""
"-78.88","43.92","OSHAWA","6155875","2017-07-29","2017","07","29","","27.0","","14.3","","20.7","","0.0","","2.7","","","M","","M","0.0","","","","3","","39",""
"-78.88","43.92","OSHAWA","6155875","2017-07-30","2017","07","30","","29.6","","16.7","","23.2","","0.0","","5.2","","","M","","M","0.0","","","","31","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-07-31","2017","07","31","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-08-01","2017","08","01","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-08-02","2017","08","02","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-08-03","2017","08","03","","26.9","","16.2","","21.6","","0.0","","3.6","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-08-04","2017","08","04","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-08-05","2017","08","05","","","M","15.8","E","","M","","M","","M","","M","","","","M","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2017-08-06","2017","08","06","","24.0","","8.6","","16.3","","1.7","","0.0","","","M","","M","7.8","","","","34","","39",""
"-78.88","43.92","OSHAWA","6155875","2017-08-07","2017","08","07","","20.1","","12.4","","16.3","","1.7","","0.0","","","M","","M","3.7","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-08-08","2017","08","08","","24.7","","13.0","","18.9","","0.0","","0.9","","","M","","M","0.2","","","","31","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-08-09","2017","08","09","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-08-10","2017","08","10","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-08-11","2017","08","11","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-08-12","2017","08","12","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-08-13","2017","08","13","","24.8","","13.1","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","19","","32",""
"-78.88","43.92","OSHAWA","6155875","2017-08-14","2017","08","14","","25.4","","14.1","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-08-15","2017","08","15","","26.7","","15.7","","21.2","","0.0","","3.2","","","M","","M","0.0","","","","35","","32",""
"-78.88","43.92","OSHAWA","6155875","2017-08-16","2017","08","16","","23.0","","14.1","","18.6","","0.0","","0.6","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-08-17","2017","08","17","","23.4","","13.8","","18.6","","0.0","","0.6","","","M","","M","5.9","","","","9","","37",""
"-78.88","43.92","OSHAWA","6155875","2017-08-18","2017","08","18","","26.9","","19.4","","23.2","","0.0","","5.2","","","M","","M","0.0","","","","21","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-08-19","2017","08","19","","24.0","","14.3","","19.2","","0.0","","1.2","","","M","","M","1.7","","","","31","","41",""
"-78.88","43.92","OSHAWA","6155875","2017-08-20","2017","08","20","","27.3","","11.7","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","21","","37",""
"-78.88","43.92","OSHAWA","6155875","2017-08-21","2017","08","21","","28.2","","14.9","","21.6","","0.0","","3.6","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-08-22","2017","08","22","","25.7","","15.2","","20.5","","0.0","","2.5","","","M","","M","18.5","","","","26","","56",""
"-78.88","43.92","OSHAWA","6155875","2017-08-23","2017","08","23","","23.2","","12.8","","18.0","","0.0","","0.0","","","M","","M","0.0","","","","32","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-08-24","2017","08","24","","20.2","","10.8","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","1","","32",""
"-78.88","43.92","OSHAWA","6155875","2017-08-25","2017","08","25","","20.5","","8.7","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","32","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-08-26","2017","08","26","","21.1","","9.5","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-08-27","2017","08","27","","21.2","","8.4","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","10","","37",""
"-78.88","43.92","OSHAWA","6155875","2017-08-28","2017","08","28","","22.2","","14.8","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","11","","39",""
"-78.88","43.92","OSHAWA","6155875","2017-08-29","2017","08","29","","21.7","","15.0","","18.4","","0.0","","0.4","","","M","","M","0.0","","","","11","","37",""
"-78.88","43.92","OSHAWA","6155875","2017-08-30","2017","08","30","","22.5","","11.4","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-08-31","2017","08","31","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-09-01","2017","09","01","","18.4","","5.5","","12.0","","6.0","","0.0","","","M","","M","0.0","","","","35","","32",""
"-78.88","43.92","OSHAWA","6155875","2017-09-02","2017","09","02","","18.9","","7.3","","13.1","","4.9","","0.0","","","M","","M","0.0","","","","8","","43",""
"-78.88","43.92","OSHAWA","6155875","2017-09-03","2017","09","03","","20.1","","11.2","","15.7","","2.3","","0.0","","","M","","M","9.6","","","","29","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-09-04","2017","09","04","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-09-05","2017","09","05","","20.0","","10.7","","15.4","","2.6","","0.0","","","M","","M","6.4","","","","28","","61",""
"-78.88","43.92","OSHAWA","6155875","2017-09-06","2017","09","06","","20.2","","9.2","","14.7","","3.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-07","2017","09","07","","18.6","","9.7","","14.2","","3.8","","0.0","","","M","","M","8.3","","","","22","","41",""
"-78.88","43.92","OSHAWA","6155875","2017-09-08","2017","09","08","","18.1","","8.0","","13.1","","4.9","","0.0","","","M","","M","0.0","","","","33","","35",""
"-78.88","43.92","OSHAWA","6155875","2017-09-09","2017","09","09","","18.3","","6.4","","12.4","","5.6","","0.0","","","M","","M","0.0","","","","1","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-09-10","2017","09","10","","18.8","","5.7","","12.3","","5.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-11","2017","09","11","","21.9","","7.4","","14.7","","3.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-12","2017","09","12","","22.8","","7.6","","15.2","","2.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-13","2017","09","13","","23.9","","9.1","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-14","2017","09","14","","25.1","","12.7","","18.9","","0.0","","0.9","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-15","2017","09","15","","25.3","","15.1","","20.2","","0.0","","2.2","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-16","2017","09","16","","26.0","","13.5","","19.8","","0.0","","1.8","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-17","2017","09","17","","25.3","","12.9","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-18","2017","09","18","","25.6","","14.6","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-19","2017","09","19","","26.1","","16.5","","21.3","","0.0","","3.3","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-20","2017","09","20","","25.5","","15.3","","20.4","","0.0","","2.4","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-21","2017","09","21","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-09-22","2017","09","22","","26.3","","15.1","","20.7","","0.0","","2.7","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-23","2017","09","23","","29.5","","14.4","","22.0","","0.0","","4.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-24","2017","09","24","","31.6","","16.9","","24.3","","0.0","","6.3","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-25","2017","09","25","","30.8","","17.1","","24.0","","0.0","","6.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-26","2017","09","26","","29.6","","18.2","","23.9","","0.0","","5.9","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-09-27","2017","09","27","","29.1","","13.9","","21.5","","0.0","","3.5","","","M","","M","0.0","","","","30","","46",""
"-78.88","43.92","OSHAWA","6155875","2017-09-28","2017","09","28","","17.1","","5.2","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","31","","44",""
"-78.88","43.92","OSHAWA","6155875","2017-09-29","2017","09","29","","15.2","","3.7","","9.5","","8.5","","0.0","","","M","","M","8.4","","","","36","","44",""
"-78.88","43.92","OSHAWA","6155875","2017-09-30","2017","09","30","","14.3","","4.4","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","33","","35",""
"-78.88","43.92","OSHAWA","6155875","2017-10-01","2017","10","01","","16.4","","2.8","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-10-02","2017","10","02","","18.4","","4.0","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-10-03","2017","10","03","","21.8","","9.6","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-10-04","2017","10","04","","24.0","","9.7","","16.9","","1.1","","0.0","","","M","","M","0.5","","","","32","","46",""
"-78.88","43.92","OSHAWA","6155875","2017-10-05","2017","10","05","","22.1","","7.2","","14.7","","3.3","","0.0","","","M","","M","0.0","","","","26","","41",""
"-78.88","43.92","OSHAWA","6155875","2017-10-06","2017","10","06","","18.8","","12.1","","15.5","","2.5","","0.0","","","M","","M","1.2","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-10-07","2017","10","07","","23.8","","16.1","","20.0","","0.0","","2.0","","","M","","M","5.4","","","","19","","35",""
"-78.88","43.92","OSHAWA","6155875","2017-10-08","2017","10","08","","23.4","","15.3","","19.4","","0.0","","1.4","","","M","","M","1.2","","","","21","","56",""
"-78.88","43.92","OSHAWA","6155875","2017-10-09","2017","10","09","","22.6","","11.4","","17.0","","1.0","","0.0","","","M","","M","11.2","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-10-10","2017","10","10","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-10-11","2017","10","11","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-10-12","2017","10","12","","15.4","","7.3","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","9","","43",""
"-78.88","43.92","OSHAWA","6155875","2017-10-13","2017","10","13","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-10-14","2017","10","14","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-10-15","2017","10","15","","21.8","","7.0","","14.4","","3.6","","0.0","","","M","","M","5.7","","","","29","","65",""
"-78.88","43.92","OSHAWA","6155875","2017-10-16","2017","10","16","","8.9","","-0.6","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","32","","39",""
"-78.88","43.92","OSHAWA","6155875","2017-10-17","2017","10","17","","17.9","","-0.7","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","21","","56",""
"-78.88","43.92","OSHAWA","6155875","2017-10-18","2017","10","18","","19.4","","4.4","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","22","","43",""
"-78.88","43.92","OSHAWA","6155875","2017-10-19","2017","10","19","","20.7","","5.9","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","26","","46",""
"-78.88","43.92","OSHAWA","6155875","2017-10-20","2017","10","20","","18.7","","5.1","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","21","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-10-21","2017","10","21","","19.8","","4.6","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-10-22","2017","10","22","","21.5","","7.6","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-10-23","2017","10","23","","19.0","","12.0","","15.5","","2.5","","0.0","","","M","","M","7.6","","","","17","","56",""
"-78.88","43.92","OSHAWA","6155875","2017-10-24","2017","10","24","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-10-25","2017","10","25","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-10-26","2017","10","26","","11.6","","-0.4","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-10-27","2017","10","27","","14.2","","0.2","","7.2","","10.8","","0.0","","","M","","M","0.0","","","","11","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-10-28","2017","10","28","","14.7","","3.4","","9.1","","8.9","","0.0","","","M","","M","3.7","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-10-29","2017","10","29","","7.2","","2.9","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","33","","54",""
"-78.88","43.92","OSHAWA","6155875","2017-10-30","2017","10","30","","9.4","","5.1","","7.3","","10.7","","0.0","","","M","","M","0.0","","","","32","","69",""
"-78.88","43.92","OSHAWA","6155875","2017-10-31","2017","10","31","","9.0","","1.1","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","26","","57",""
"-78.88","43.92","OSHAWA","6155875","2017-11-01","2017","11","01","","7.5","","2.9","","5.2","","12.8","","0.0","","","M","","M","0.5","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-11-02","2017","11","02","","13.9","","5.7","","9.8","","8.2","","0.0","","","M","","M","8.8","","","","33","","35",""
"-78.88","43.92","OSHAWA","6155875","2017-11-03","2017","11","03","","11.4","","-0.6","","5.4","","12.6","","0.0","","","M","","M","2.7","","","","31","","50",""
"-78.88","43.92","OSHAWA","6155875","2017-11-04","2017","11","04","","7.0","","-1.5","","2.8","","15.2","","0.0","","","M","","M","0.5","","","","10","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-11-05","2017","11","05","","14.2","","7.0","","10.6","","7.4","","0.0","","","M","","M","13.9","","","","33","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-11-06","2017","11","06","","11.8","","3.1","","7.5","","10.5","","0.0","","","M","","M","0.0","","","","29","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-11-07","2017","11","07","","6.1","","0.1","","3.1","","14.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-11-08","2017","11","08","","","M","-2.5","E","","M","","M","","M","","M","","M","","M","","","19","","35",""
"-78.88","43.92","OSHAWA","6155875","2017-11-09","2017","11","09","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-11-10","2017","11","10","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-11-11","2017","11","11","","0.5","","-10.3","","-4.9","","22.9","","0.0","","","M","","M","0.0","","","","10","","32",""
"-78.88","43.92","OSHAWA","6155875","2017-11-12","2017","11","12","","4.9","","-0.5","","2.2","","15.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-11-13","2017","11","13","","4.7","","2.1","","3.4","","14.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-11-14","2017","11","14","","5.9","","-1.9","","2.0","","16.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-11-15","2017","11","15","","7.9","","-1.7","","3.1","","14.9","","0.0","","","M","","M","3.0","","","","17","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-11-16","2017","11","16","","7.7","","-1.0","","3.4","","14.6","","0.0","","","M","","M","1.7","","","","27","","52",""
"-78.88","43.92","OSHAWA","6155875","2017-11-17","2017","11","17","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-11-18","2017","11","18","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-11-19","2017","11","19","","2.6","","-3.8","","-0.6","","18.6","","0.0","","","M","","M","1.0","","","","34","","65",""
"-78.88","43.92","OSHAWA","6155875","2017-11-20","2017","11","20","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-11-21","2017","11","21","","10.0","","2.7","","6.4","","11.6","","0.0","","","M","","M","0.0","","","","20","","59",""
"-78.88","43.92","OSHAWA","6155875","2017-11-22","2017","11","22","","2.8","","-3.4","","-0.3","","18.3","","0.0","","","M","","M","0.0","","","","31","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-11-23","2017","11","23","","3.4","","-2.8","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","25","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-11-24","2017","11","24","","8.6","","-0.6","","4.0","","14.0","","0.0","","","M","","M","0.0","","","","21","","50",""
"-78.88","43.92","OSHAWA","6155875","2017-11-25","2017","11","25","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-11-26","2017","11","26","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-11-27","2017","11","27","","4.4","","-3.6","","0.4","","17.6","","0.0","","","M","","M","0.0","","","","29","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-11-28","2017","11","28","","14.0","","-3.5","","5.3","","12.7","","0.0","","","M","","M","0.0","","","","21","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-11-29","2017","11","29","","11.5","","-3.8","","3.9","","14.1","","0.0","","","M","","M","0.0","","","","30","","52",""
"-78.88","43.92","OSHAWA","6155875","2017-11-30","2017","11","30","","5.7","","-4.4","","0.7","","17.3","","0.0","","","M","","M","3.1","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-12-01","2017","12","01","","6.2","","-1.7","","2.3","","15.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-12-02","2017","12","02","","6.8","","-1.8","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-12-03","2017","12","03","","7.1","","-2.8","","2.2","","15.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2017-12-04","2017","12","04","","9.3","","-3.1","","3.1","","14.9","","0.0","","","M","","M","1.0","","","","11","","41",""
"-78.88","43.92","OSHAWA","6155875","2017-12-05","2017","12","05","","10.3","","-0.3","","5.0","","13.0","","0.0","","","M","","M","11.6","","","","20","","63",""
"-78.88","43.92","OSHAWA","6155875","2017-12-06","2017","12","06","","3.2","","-1.6","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","25","","48",""
"-78.88","43.92","OSHAWA","6155875","2017-12-07","2017","12","07","","0.9","","-2.8","","-1.0","","19.0","","0.0","","","M","","M","0.0","","","","26","","46",""
"-78.88","43.92","OSHAWA","6155875","2017-12-08","2017","12","08","","0.4","","-3.5","","-1.6","","19.6","","0.0","","","M","","M","0.0","","","","23","","56",""
"-78.88","43.92","OSHAWA","6155875","2017-12-09","2017","12","09","","1.4","","-4.4","","-1.5","","19.5","","0.0","","","M","","M","0.0","","","","16","","32",""
"-78.88","43.92","OSHAWA","6155875","2017-12-10","2017","12","10","","-1.2","","-5.6","","-3.4","","21.4","","0.0","","","M","","M","0.0","","","","25","","41",""
"-78.88","43.92","OSHAWA","6155875","2017-12-11","2017","12","11","","-4.4","","-9.9","","-7.2","","25.2","","0.0","","","M","","M","2.4","","","","34","","33",""
"-78.88","43.92","OSHAWA","6155875","2017-12-12","2017","12","12","","-2.8","","-11.7","","-7.3","","25.3","","0.0","","","M","","M","2.2","","","","28","","52",""
"-78.88","43.92","OSHAWA","6155875","2017-12-13","2017","12","13","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2017-12-14","2017","12","14","","-7.9","","-18.4","","-13.2","","31.2","","0.0","","","M","","M","0.0","","","","29","","35",""
