"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2016-01-01","2016","01","01","","0.0","","-3.2","","-1.6","","19.6","","0.0","","","M","","M","0.0","","","","25","","48",""
"-78.88","43.92","OSHAWA","6155875","2016-01-02","2016","01","02","","0.7","","-4.3","","-1.8","","19.8","","0.0","","","M","","M","0.0","","","","23","","41",""
"-78.88","43.92","OSHAWA","6155875","2016-01-03","2016","01","03","","1.8","","-13.4","","-5.8","","23.8","","0.0","","","M","","M","0.0","","","","31","","52",""
"-78.88","43.92","OSHAWA","6155875","2016-01-04","2016","01","04","","-11.4","","-16.7","","-14.1","","32.1","","0.0","","","M","","M","0.0","","","","3","","41",""
"-78.88","43.92","OSHAWA","6155875","2016-01-05","2016","01","05","","-2.9","","-17.9","","-10.4","","28.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-01-06","2016","01","06","","1.7","","-11.4","","-4.9","","22.9","","0.0","","","M","","M","0.0","","","","21","","35",""
"-78.88","43.92","OSHAWA","6155875","2016-01-07","2016","01","07","","3.1","","-9.0","","-3.0","","21.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-01-08","2016","01","08","","3.6","","-6.1","","-1.3","","19.3","","0.0","","","M","","M","2.5","","","","9","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-01-09","2016","01","09","","6.6","","2.5","","4.6","","13.4","","0.0","","","M","","M","5.1","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-01-10","2016","01","10","","7.0","","-5.6","","0.7","","17.3","","0.0","","","M","","M","26.3","","","","27","","78",""
"-78.88","43.92","OSHAWA","6155875","2016-01-11","2016","01","11","","-5.3","","-9.9","","-7.6","","25.6","","0.0","","","M","","M","0.0","","","","26","","59",""
"-78.88","43.92","OSHAWA","6155875","2016-01-12","2016","01","12","","-0.8","","-9.0","","-4.9","","22.9","","0.0","","","M","","M","1.8","","","","29","","50",""
"-78.88","43.92","OSHAWA","6155875","2016-01-13","2016","01","13","","-6.7","","-13.4","","-10.1","","28.1","","0.0","","","M","","M","0.3","","","","25","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-01-14","2016","01","14","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-01-15","2016","01","15","","1.3","","-3.3","","-1.0","","19.0","","0.0","","","M","","M","0.8","","","","11","","44",""
"-78.88","43.92","OSHAWA","6155875","2016-01-16","2016","01","16","","3.4","","-4.7","","-0.7","","18.7","","0.0","","","M","","M","3.5","","","","28","","52",""
"-78.88","43.92","OSHAWA","6155875","2016-01-17","2016","01","17","","-0.7","","-9.9","","-5.3","","23.3","","0.0","","","M","","M","0.0","","","","29","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-01-18","2016","01","18","","-9.0","","-14.6","","-11.8","","29.8","","0.0","","","M","","M","0.0","","","","29","","48",""
"-78.88","43.92","OSHAWA","6155875","2016-01-19","2016","01","19","","-3.4","","-16.4","","-9.9","","27.9","","0.0","","","M","","M","0.0","","","","29","","61",""
"-78.88","43.92","OSHAWA","6155875","2016-01-20","2016","01","20","","-3.2","","-6.8","","-5.0","","23.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-01-21","2016","01","21","","-4.0","","-12.5","","-8.3","","26.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-01-22","2016","01","22","","-2.4","","-12.4","","-7.4","","25.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-01-23","2016","01","23","","-5.7","","-12.8","","-9.3","","27.3","","0.0","","","M","","M","0.0","","","","2","","33",""
"-78.88","43.92","OSHAWA","6155875","2016-01-24","2016","01","24","","-1.7","","-12.9","","-7.3","","25.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-01-25","2016","01","25","","3.2","","-3.0","","0.1","","17.9","","0.0","","","M","","M","0.0","","","","14","","32",""
"-78.88","43.92","OSHAWA","6155875","2016-01-26","2016","01","26","","6.2","","1.0","","3.6","","14.4","","0.0","","","M","","M","0.3","","","","26","","59",""
"-78.88","43.92","OSHAWA","6155875","2016-01-27","2016","01","27","","","","","","","","","","","","","","","","","","","","","","",""
"-78.88","43.92","OSHAWA","6155875","2016-01-28","2016","01","28","","1.5","E","-1.1","E","0.2","E","17.8","E","0.0","E","","M","","M","0.0","E","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2016-01-29","2016","01","29","","0.4","","-10.2","","-4.9","","22.9","","0.0","","","M","","M","0.0","","","","32","","54",""
"-78.88","43.92","OSHAWA","6155875","2016-01-30","2016","01","30","","4.7","","-8.4","","-1.9","","19.9","","0.0","","","M","","M","0.0","","","","20","","52",""
"-78.88","43.92","OSHAWA","6155875","2016-01-31","2016","01","31","","8.9","","-3.9","","2.5","","15.5","","0.0","","","M","","M","3.0","","","","22","","48",""
"-78.88","43.92","OSHAWA","6155875","2016-02-01","2016","02","01","","8.8","","0.2","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","27","","50",""
"-78.88","43.92","OSHAWA","6155875","2016-02-02","2016","02","02","","3.5","","-0.3","","1.6","","16.4","","0.0","","","M","","M","2.3","","","","10","","52",""
"-78.88","43.92","OSHAWA","6155875","2016-02-03","2016","02","03","","12.1","","0.5","","6.3","","11.7","","0.0","","","M","","M","5.1","","","","11","","52",""
"-78.88","43.92","OSHAWA","6155875","2016-02-04","2016","02","04","","3.9","","-2.1","","0.9","","17.1","","0.0","","","M","","M","0.0","","","","30","","41",""
"-78.88","43.92","OSHAWA","6155875","2016-02-05","2016","02","05","","0.4","","-5.2","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-02-06","2016","02","06","","3.5","","-2.0","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","27","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-02-07","2016","02","07","","4.4","","-5.7","","-0.7","","18.7","","0.0","","","M","","M","0.0","","","","9","","41",""
"-78.88","43.92","OSHAWA","6155875","2016-02-08","2016","02","08","","2.8","","-3.8","","-0.5","","18.5","","0.0","","","M","","M","0.0","","","","8","","48",""
"-78.88","43.92","OSHAWA","6155875","2016-02-09","2016","02","09","","-0.5","","-4.2","","-2.4","","20.4","","0.0","","","M","","M","1.3","","","","9","","39",""
"-78.88","43.92","OSHAWA","6155875","2016-02-10","2016","02","10","","-1.9","","-11.7","","-6.8","","24.8","","0.0","","","M","","M","0.0","","","","30","","46",""
"-78.88","43.92","OSHAWA","6155875","2016-02-11","2016","02","11","","-10.1","","-17.9","","-14.0","","32.0","","0.0","","","M","","M","0.0","","","","29","","61",""
"-78.88","43.92","OSHAWA","6155875","2016-02-12","2016","02","12","","-4.4","","-16.3","","-10.4","","28.4","","0.0","","","M","","M","0.0","","","","33","","48",""
"-78.88","43.92","OSHAWA","6155875","2016-02-13","2016","02","13","","-16.3","","-27.1","","-21.7","","39.7","","0.0","","","M","","M","0.0","","","","32","","56",""
"-78.88","43.92","OSHAWA","6155875","2016-02-14","2016","02","14","","-12.3","","-25.7","","-19.0","","37.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-78.88","43.92","OSHAWA","6155875","2016-02-15","2016","02","15","","-0.8","","-13.6","","-7.2","","25.2","","0.0","","","M","","M","0.0","","","","14","","33",""
"-78.88","43.92","OSHAWA","6155875","2016-02-16","2016","02","16","","-0.6","","-2.1","","-1.4","","19.4","","0.0","","","M","","M","6.5","","","","29","","37",""
"-78.88","43.92","OSHAWA","6155875","2016-02-17","2016","02","17","","-1.3","","-16.1","","-8.7","","26.7","","0.0","","","M","","M","0.0","","","","30","","44",""
