"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-78.88","43.92","OSHAWA","6155875","2019-01-01","2019","01","01","","4.9","","-8.4","","-1.8","","19.8","","0.0","","","","","","0.2","","","","31","","48",""
"-78.88","43.92","OSHAWA","6155875","2019-01-02","2019","01","02","","-2.7","","-12.2","","-7.5","","25.5","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-01-03","2019","01","03","","1.0","","-4.8","","-1.9","","19.9","","0.0","","","","","","0.6","","","","22","","39",""
"-78.88","43.92","OSHAWA","6155875","2019-01-04","2019","01","04","","6.1","","-3.4","","1.4","","16.6","","0.0","","","","","","1.0","","","","22","","32",""
"-78.88","43.92","OSHAWA","6155875","2019-01-05","2019","01","05","","2.6","","-4.4","","-0.9","","18.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-01-06","2019","01","06","","3.2","","-9.5","","-3.2","","21.2","","0.0","","","","","","0.0","","","","32","","54",""
"-78.88","43.92","OSHAWA","6155875","2019-01-07","2019","01","07","","1.4","","-10.5","","-4.6","","22.6","","0.0","","","","","","2.7","","","","10","","78",""
"-78.88","43.92","OSHAWA","6155875","2019-01-08","2019","01","08","","6.4","","1.4","","3.9","","14.1","","0.0","","","","","","3.9","","","","22","","33",""
"-78.88","43.92","OSHAWA","6155875","2019-01-09","2019","01","09","","2.7","","-5.5","","-1.4","","19.4","","0.0","","","","","","0.0","","","","32","","59",""
"-78.88","43.92","OSHAWA","6155875","2019-01-10","2019","01","10","","-5.5","","-12.8","","-9.2","","27.2","","0.0","","","","","","0.0","","","","34","","61",""
"-78.88","43.92","OSHAWA","6155875","2019-01-11","2019","01","11","","-8.5","","-14.6","","-11.6","","29.6","","0.0","","","","","","0.0","","","","34","","48",""
"-78.88","43.92","OSHAWA","6155875","2019-01-12","2019","01","12","","-4.9","","-11.4","","-8.2","","26.2","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-01-13","2019","01","13","","-5.5","","-14.2","","-9.9","","27.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-01-14","2019","01","14","","-2.4","","-10.9","","-6.7","","24.7","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-01-15","2019","01","15","","0.7","","-4.3","","-1.8","","19.8","","0.0","","","","","","0.0","","","","25","","48",""
"-78.88","43.92","OSHAWA","6155875","2019-01-16","2019","01","16","","-0.6","","-14.3","","-7.5","","25.5","","0.0","","","","","","0.0","","","","30","","65",""
"-78.88","43.92","OSHAWA","6155875","2019-01-17","2019","01","17","","-4.7","","-15.8","","-10.3","","28.3","","0.0","","","","","","0.0","","","","11","","32",""
"-78.88","43.92","OSHAWA","6155875","2019-01-18","2019","01","18","","0.2","","-10.2","","-5.0","","23.0","","0.0","","","","","","0.9","","","","28","","41",""
"-78.88","43.92","OSHAWA","6155875","2019-01-19","2019","01","19","","-10.2","","-17.2","","-13.7","","31.7","","0.0","","","","","","0.6","","","","1","","39",""
"-78.88","43.92","OSHAWA","6155875","2019-01-20","2019","01","20","","-15.8","","-23.6","","-19.7","","37.7","","0.0","","","","","","0.0","","","","32","","65",""
"-78.88","43.92","OSHAWA","6155875","2019-01-21","2019","01","21","","-13.2","","-25.0","","-19.1","","37.1","","0.0","","","","","","0.0","","","","32","","61",""
"-78.88","43.92","OSHAWA","6155875","2019-01-22","2019","01","22","","0.2","","-24.2","","-12.0","","30.0","","0.0","","","","","","0.0","","","","11","","39",""
"-78.88","43.92","OSHAWA","6155875","2019-01-23","2019","01","23","","5.3","","-1.3","","2.0","","16.0","","0.0","","","","","","26.5","","","","22","","35",""
"-78.88","43.92","OSHAWA","6155875","2019-01-24","2019","01","24","","3.5","","-4.6","","-0.6","","18.6","","0.0","","","","","","3.4","","","","28","","48",""
"-78.88","43.92","OSHAWA","6155875","2019-01-25","2019","01","25","","-2.9","","-11.0","","-7.0","","25.0","","0.0","","","","","","0.0","","","","27","","65",""
"-78.88","43.92","OSHAWA","6155875","2019-01-26","2019","01","26","","-4.9","","-13.9","","-9.4","","27.4","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-01-27","2019","01","27","","-2.0","","-19.3","","-10.7","","28.7","","0.0","","","","","","0.2","","","","25","","54",""
"-78.88","43.92","OSHAWA","6155875","2019-01-28","2019","01","28","","-11.1","","-20.4","","-15.8","","33.8","","0.0","","","","","","0.0","","","","8","","50",""
"-78.88","43.92","OSHAWA","6155875","2019-01-29","2019","01","29","","-0.5","","-14.9","","-7.7","","25.7","","0.0","","","","","","0.0","","","","20","","58",""
"-78.88","43.92","OSHAWA","6155875","2019-01-30","2019","01","30","","-14.8","","-25.4","","-20.1","","38.1","","0.0","","","","","","0.0","","","","23","","58",""
"-78.88","43.92","OSHAWA","6155875","2019-01-31","2019","01","31","","-13.2","","-21.1","","-17.2","","35.2","","0.0","","","","","","0.0","","","","26","","61",""
"-78.88","43.92","OSHAWA","6155875","2019-02-01","2019","02","01","","-9.1","","-23.8","","-16.5","","34.5","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-02-02","2019","02","02","","-0.7","","-17.3","","-9.0","","27.0","","0.0","","","","","","0.0","","","","25","","39",""
"-78.88","43.92","OSHAWA","6155875","2019-02-03","2019","02","03","","5.5","","-2.2","","1.7","","16.3","","0.0","","","","","","0.0","","","","20","","32",""
"-78.88","43.92","OSHAWA","6155875","2019-02-04","2019","02","04","","9.6","","1.9","","5.8","","12.2","","0.0","","","","","","5.2","","","","23","","39",""
"-78.88","43.92","OSHAWA","6155875","2019-02-05","2019","02","05","","7.1","","-6.9","","0.1","","17.9","","0.0","","","","","","0.0","","","","31","","54",""
"-78.88","43.92","OSHAWA","6155875","2019-02-06","2019","02","06","","-2.1","","-7.3","","-4.7","","22.7","","0.0","","","","","","0.0","","","","8","","41",""
"-78.88","43.92","OSHAWA","6155875","2019-02-07","2019","02","07","","3.7","","-3.8","","-0.1","","18.1","","0.0","","","","","","5.3","","","","10","","65",""
"-78.88","43.92","OSHAWA","6155875","2019-02-08","2019","02","08","","5.2","","-9.3","","-2.1","","20.1","","0.0","","","","","","3.5","","","","25","","80",""
"-78.88","43.92","OSHAWA","6155875","2019-02-09","2019","02","09","","-3.9","","-9.4","","-6.7","","24.7","","0.0","","","","","","0.0","","","","26","","52",""
"-78.88","43.92","OSHAWA","6155875","2019-02-10","2019","02","10","","-3.2","","-10.9","","-7.1","","25.1","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-02-11","2019","02","11","","-3.2","","-9.0","","-6.1","","24.1","","0.0","","","","","","0.2","","","","9","","37",""
"-78.88","43.92","OSHAWA","6155875","2019-02-12","2019","02","12","","1.1","","-9.9","","-4.4","","22.4","","0.0","","","","","","0.0","","","","8","","68",""
"-78.88","43.92","OSHAWA","6155875","2019-02-13","2019","02","13","","1.3","","-5.2","","-2.0","","20.0","","0.0","","","","","","1.4","","","","20","","61",""
"-78.88","43.92","OSHAWA","6155875","2019-02-14","2019","02","14","","0.7","","-5.6","","-2.5","","20.5","","0.0","","","","","","0.7","","","","10","","41",""
"-78.88","43.92","OSHAWA","6155875","2019-02-15","2019","02","15","","3.5","","-3.9","","-0.2","","18.2","","0.0","","","","","","1.8","","","","26","","61",""
"-78.88","43.92","OSHAWA","6155875","2019-02-16","2019","02","16","","-3.6","","-11.2","","-7.4","","25.4","","0.0","","","","","","0.0","","","","30","","41",""
"-78.88","43.92","OSHAWA","6155875","2019-02-17","2019","02","17","","-6.1","","-13.9","","-10.0","","28.0","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-02-18","2019","02","18","","-5.8","","-13.9","","-9.9","","27.9","","0.0","","","","","","0.0","","","","31","","41",""
"-78.88","43.92","OSHAWA","6155875","2019-02-19","2019","02","19","","-3.5","","-20.6","","-12.1","","30.1","","0.0","","","","","","0.0","","","","28","","32",""
"-78.88","43.92","OSHAWA","6155875","2019-02-20","2019","02","20","","-0.1","","-15.4","","-7.8","","25.8","","0.0","","","","","","1.4","","","","10","","52",""
"-78.88","43.92","OSHAWA","6155875","2019-02-21","2019","02","21","","3.1","","-2.2","","0.5","","17.5","","0.0","","","","","","1.3","","","","26","","42",""
"-78.88","43.92","OSHAWA","6155875","2019-02-22","2019","02","22","","1.2","","-6.8","","-2.8","","20.8","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-02-23","2019","02","23","","1.6","","-8.5","","-3.5","","21.5","","0.0","","","","","","0.0","","","","9","","54",""
"-78.88","43.92","OSHAWA","6155875","2019-02-24","2019","02","24","","5.5","","-2.0","","1.8","","16.2","","0.0","","","","","","8.2","","","","25","","85",""
"-78.88","43.92","OSHAWA","6155875","2019-02-25","2019","02","25","","-2.0","","-7.5","","-4.8","","22.8","","0.0","","","","","","0.0","","","","29","","81",""
"-78.88","43.92","OSHAWA","6155875","2019-02-26","2019","02","26","","-7.1","","-12.9","","-10.0","","28.0","","0.0","","","","","","0.0","","","","31","","42",""
"-78.88","43.92","OSHAWA","6155875","2019-02-27","2019","02","27","","-10.7","","-13.7","","-12.2","","30.2","","0.0","","","","","","0.0","","","","9","","41",""
"-78.88","43.92","OSHAWA","6155875","2019-02-28","2019","02","28","","-6.6","","-19.1","","-12.9","","30.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-03-01","2019","03","01","","-0.7","","-13.1","","-6.9","","24.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-03-02","2019","03","02","","-0.7","","-9.6","","-5.2","","23.2","","0.0","","","","","","1.6","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-03-03","2019","03","03","","-1.9","","-15.2","","-8.6","","26.6","","0.0","","","","","","0.7","","","","33","","33",""
"-78.88","43.92","OSHAWA","6155875","2019-03-04","2019","03","04","","-7.1","","-14.8","","-11.0","","29.0","","0.0","","","","","","0.0","","","","27","","41",""
"-78.88","43.92","OSHAWA","6155875","2019-03-05","2019","03","05","","-8.0","","-16.1","","-12.1","","30.1","","0.0","","","","","","0.0","","","","25","","48",""
"-78.88","43.92","OSHAWA","6155875","2019-03-06","2019","03","06","","-8.4","","-18.5","","-13.5","","31.5","","0.0","","","","","","0.0","","","","26","","46",""
"-78.88","43.92","OSHAWA","6155875","2019-03-07","2019","03","07","","-5.2","","-15.5","","-10.4","","28.4","","0.0","","","","","","0.0","","","","26","","50",""
"-78.88","43.92","OSHAWA","6155875","2019-03-08","2019","03","08","","-2.6","","-17.8","","-10.2","","28.2","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-03-09","2019","03","09","","1.2","","-14.7","","-6.8","","24.8","","0.0","","","","","","0.0","","","","9","","65",""
"-78.88","43.92","OSHAWA","6155875","2019-03-10","2019","03","10","","4.7","","0.5","","2.6","","15.4","","0.0","","","","","","22.6","","","","10","","67",""
"-78.88","43.92","OSHAWA","6155875","2019-03-11","2019","03","11","","2.6","","-1.9","","0.4","","17.6","","0.0","","","","","","0.0","","","","25","","50",""
"-78.88","43.92","OSHAWA","6155875","2019-03-12","2019","03","12","","2.7","","-4.3","","-0.8","","18.8","","0.0","","","","","","0.0","","","","29","","39",""
"-78.88","43.92","OSHAWA","6155875","2019-03-13","2019","03","13","","2.4","","-5.2","","-1.4","","19.4","","0.0","","","","","","2.2","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-03-14","2019","03","14","","10.6","","2.0","","6.3","","11.7","","0.0","","","","","","7.9","","","","15","","42",""
"-78.88","43.92","OSHAWA","6155875","2019-03-15","2019","03","15","","9.3","","0.5","","4.9","","13.1","","0.0","","","","","","2.4","","","","29","","48",""
"-78.88","43.92","OSHAWA","6155875","2019-03-16","2019","03","16","","1.0","","-4.7","","-1.9","","19.9","","0.0","","","","","","0.0","","","","28","","61",""
"-78.88","43.92","OSHAWA","6155875","2019-03-17","2019","03","17","","1.3","","-5.9","","-2.3","","20.3","","0.0","","","","","","0.0","","","","29","","39",""
"-78.88","43.92","OSHAWA","6155875","2019-03-18","2019","03","18","","3.4","","-8.0","","-2.3","","20.3","","0.0","","","","","","0.0","","","","29","","41",""
"-78.88","43.92","OSHAWA","6155875","2019-03-19","2019","03","19","","4.4","","-6.2","","-0.9","","18.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-03-20","2019","03","20","","8.5","","-5.7","","1.4","","16.6","","0.0","","","","","","0.0","","","","19","","35",""
"-78.88","43.92","OSHAWA","6155875","2019-03-21","2019","03","21","","9.0","","1.5","","5.3","","12.7","","0.0","","","","","","0.2","","","","32","","33",""
"-78.88","43.92","OSHAWA","6155875","2019-03-22","2019","03","22","","3.7","","-4.6","","-0.5","","18.5","","0.0","","","","","","0.0","","","","34","","72",""
"-78.88","43.92","OSHAWA","6155875","2019-03-23","2019","03","23","","4.6","","-8.2","","-1.8","","19.8","","0.0","","","","","","0.0","","","","32","","68",""
"-78.88","43.92","OSHAWA","6155875","2019-03-24","2019","03","24","","10.2","","-6.9","","1.7","","16.3","","0.0","","","","","","0.0","","","","35","","45",""
"-78.88","43.92","OSHAWA","6155875","2019-03-25","2019","03","25","","3.8","","-6.5","","-1.4","","19.4","","0.0","","","","","","0.0","","","","27","","37",""
"-78.88","43.92","OSHAWA","6155875","2019-03-26","2019","03","26","","2.6","","-6.6","","-2.0","","20.0","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-03-27","2019","03","27","","6.2","","-7.2","","-0.5","","18.5","","0.0","","","","","","0.0","","","","21","","32",""
"-78.88","43.92","OSHAWA","6155875","2019-03-28","2019","03","28","","9.6","","-4.2","","2.7","","15.3","","0.0","","","","","","1.7","","","","21","","52",""
"-78.88","43.92","OSHAWA","6155875","2019-03-29","2019","03","29","","10.7","","2.0","","6.4","","11.6","","0.0","","","","","","0.8","","","","31","","37",""
"-78.88","43.92","OSHAWA","6155875","2019-03-30","2019","03","30","","5.5","","0.4","","3.0","","15.0","","0.0","","","","","","23.3","","","","1","","35",""
"-78.88","43.92","OSHAWA","6155875","2019-03-31","2019","03","31","","1.9","","-3.1","","-0.6","","18.6","","0.0","","","","","","9.9","","","","32","","45",""
"-78.88","43.92","OSHAWA","6155875","2019-04-01","2019","04","01","","2.4","","-5.9","","-1.8","","19.8","","0.0","","","","","","0.0","","","","20","","46",""
"-78.88","43.92","OSHAWA","6155875","2019-04-02","2019","04","02","","7.7","","0.2","","4.0","","14.0","","0.0","","","","","","0.0","","","","18","","39",""
"-78.88","43.92","OSHAWA","6155875","2019-04-03","2019","04","03","","7.3","","-1.0","","3.2","","14.8","","0.0","","","","","","0.0","","","","27","","68",""
"-78.88","43.92","OSHAWA","6155875","2019-04-04","2019","04","04","","5.0","","-3.5","","0.8","","17.2","","0.0","","","","","","0.0","","","","34","","39",""
"-78.88","43.92","OSHAWA","6155875","2019-04-05","2019","04","05","","2.6","","-4.4","","-0.9","","18.9","","0.0","","","","","","0.0","","","","10","","46",""
"-78.88","43.92","OSHAWA","6155875","2019-04-06","2019","04","06","","11.4","","1.1","","6.3","","11.7","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-04-07","2019","04","07","","13.7","","2.9","","8.3","","9.7","","0.0","","","","","","3.8","","","","9","","42",""
"-78.88","43.92","OSHAWA","6155875","2019-04-08","2019","04","08","","16.3","","4.5","","10.4","","7.6","","0.0","","","","","","4.1","","","","27","","55",""
"-78.88","43.92","OSHAWA","6155875","2019-04-09","2019","04","09","","9.6","","2.6","","6.1","","11.9","","0.0","","","","","","0.8","","","","28","","63",""
"-78.88","43.92","OSHAWA","6155875","2019-04-10","2019","04","10","","8.3","","-0.3","","4.0","","14.0","","0.0","","","","","","0.0","","","","3","","35",""
"-78.88","43.92","OSHAWA","6155875","2019-04-11","2019","04","11","","4.9","","-2.7","","1.1","","16.9","","0.0","","","","","","0.6","","","","9","","42",""
"-78.88","43.92","OSHAWA","6155875","2019-04-12","2019","04","12","","14.3","","4.8","","9.6","","8.4","","0.0","","","","","","1.5","","","","11","","54",""
"-78.88","43.92","OSHAWA","6155875","2019-04-13","2019","04","13","","14.2","","1.2","","7.7","","10.3","","0.0","","","","","","0.0","","","","25","","52",""
"-78.88","43.92","OSHAWA","6155875","2019-04-14","2019","04","14","","4.2","","-0.8","","1.7","","16.3","","0.0","","","","","","25.0","","","","7","","45",""
"-78.88","43.92","OSHAWA","6155875","2019-04-15","2019","04","15","","7.3","","-1.7","","2.8","","15.2","","0.0","","","","","","1.2","","","","29","","67",""
"-78.88","43.92","OSHAWA","6155875","2019-04-16","2019","04","16","","7.7","","-4.0","","1.9","","16.1","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-04-17","2019","04","17","","13.5","","-3.2","","5.2","","12.8","","0.0","","","","","","0.0","","","","10","","52",""
"-78.88","43.92","OSHAWA","6155875","2019-04-18","2019","04","18","","17.8","","7.8","","12.8","","5.2","","0.0","","","","","","1.9","","","","9","","37",""
"-78.88","43.92","OSHAWA","6155875","2019-04-19","2019","04","19","","12.0","","5.0","","8.5","","9.5","","0.0","","","","","","14.5","","","","1","","45",""
"-78.88","43.92","OSHAWA","6155875","2019-04-20","2019","04","20","","8.9","","4.7","","6.8","","11.2","","0.0","","","","","","20.0","","","","7","","42",""
"-78.88","43.92","OSHAWA","6155875","2019-04-21","2019","04","21","","10.8","","4.1","","7.5","","10.5","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-04-22","2019","04","22","","14.9","","1.7","","8.3","","9.7","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-04-23","2019","04","23","","14.8","","5.4","","10.1","","7.9","","0.0","","","","","","7.8","","","","26","","58",""
"-78.88","43.92","OSHAWA","6155875","2019-04-24","2019","04","24","","11.1","","0.1","","5.6","","12.4","","0.0","","","","","","0.0","","","","29","","54",""
"-78.88","43.92","OSHAWA","6155875","2019-04-25","2019","04","25","","12.8","","-1.4","","5.7","","12.3","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-04-26","2019","04","26","","11.2","","3.8","","7.5","","10.5","","0.0","","","","","","26.6","","","","29","","63",""
"-78.88","43.92","OSHAWA","6155875","2019-04-27","2019","04","27","","8.4","","0.5","","4.5","","13.5","","0.0","","","","","","0.0","","","","30","","65",""
"-78.88","43.92","OSHAWA","6155875","2019-04-28","2019","04","28","","10.4","","1.4","","5.9","","12.1","","0.0","","","","","","0.0","","","","32","","46",""
"-78.88","43.92","OSHAWA","6155875","2019-04-29","2019","04","29","","6.8","","-3.2","","1.8","","16.2","","0.0","","","","","","0.4","","","","9","","46",""
"-78.88","43.92","OSHAWA","6155875","2019-04-30","2019","04","30","","10.0","","3.7","","6.9","","11.1","","0.0","","","","","","0.7","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-05-01","2019","05","01","","10.2","","5.4","","7.8","","10.2","","0.0","","","","","","12.8","","","","9","","67",""
"-78.88","43.92","OSHAWA","6155875","2019-05-02","2019","05","02","","8.0","","4.4","","6.2","","11.8","","0.0","","","","","","1.9","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-05-03","2019","05","03","","12.0","","5.5","","8.8","","9.2","","0.0","","","","","","13.7","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-05-04","2019","05","04","","12.0","","3.9","","8.0","","10.0","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-05-05","2019","05","05","","16.5","","1.6","","9.1","","8.9","","0.0","","","","","","0.0","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-05-06","2019","05","06","","19.3","","3.3","","11.3","","6.7","","0.0","","","","","","0.0","","","","20","","35",""
"-78.88","43.92","OSHAWA","6155875","2019-05-07","2019","05","07","","16.1","","5.1","","10.6","","7.4","","0.0","","","","","","2.2","","","","29","","37",""
"-78.88","43.92","OSHAWA","6155875","2019-05-08","2019","05","08","","12.0","","2.6","","7.3","","10.7","","0.0","","","","","","0.0","","","","13","","35",""
"-78.88","43.92","OSHAWA","6155875","2019-05-09","2019","05","09","","17.7","","9.8","","13.8","","4.2","","0.0","","","","","","8.3","","","","9","","63",""
"-78.88","43.92","OSHAWA","6155875","2019-05-10","2019","05","10","","15.4","","3.8","","9.6","","8.4","","0.0","","","","","","10.0","","","","29","","52",""
"-78.88","43.92","OSHAWA","6155875","2019-05-11","2019","05","11","","13.8","","0.0","","6.9","","11.1","","0.0","","","","","","0.0","","","","35","","32",""
"-78.88","43.92","OSHAWA","6155875","2019-05-12","2019","05","12","","9.3","","5.4","","7.4","","10.6","","0.0","","","","","","4.2","","","","9","","55",""
"-78.88","43.92","OSHAWA","6155875","2019-05-13","2019","05","13","","7.5","","5.2","","6.4","","11.6","","0.0","","","","","","8.0","","","","9","","52",""
"-78.88","43.92","OSHAWA","6155875","2019-05-14","2019","05","14","","13.4","","2.3","","7.9","","10.1","","0.0","","","","","","0.2","","","","30","","32",""
"-78.88","43.92","OSHAWA","6155875","2019-05-15","2019","05","15","","19.5","","1.4","","10.5","","7.5","","0.0","","","","","","0.0","","","","31","","41",""
"-78.88","43.92","OSHAWA","6155875","2019-05-16","2019","05","16","","13.9","","7.2","","10.6","","7.4","","0.0","","","","","","0.9","","","","","M","","M"
"-78.88","43.92","OSHAWA","6155875","2019-05-17","2019","05","17","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
